attom_id,address
38808533,"1911 W BERENICE AVE, CHICAGO, IL, 60613-2721"
51667840,"5526 N LOTUS AVE, CHICAGO, IL, 60630-1334"
140431192,"8021 S DOBSON AVE, CHICAGO, IL, 60619-4405"
175249709,"1350 N CAMPBELL AVE, CHICAGO, IL, 60622-2572"
174709595,"2850 S MICHIGAN AVE, CHICAGO, IL, 60616-5018"
175263890,"5126 S NARRAGANSETT AVE, CHICAGO, IL, 60638-1341"
145662723,"4537 N LAWNDALE AVE, CHICAGO, IL, 60625-5917"
17009576,"5559 S MCVICKER AVE, CHICAGO, IL, 60638-2637"
16506457,"6441 S VERNON AVE, CHICAGO, IL, 60637-3322"
21880127,"2000 E 78TH ST, CHICAGO, IL, 60649-5025"
16436909,"1724 N MAYFIELD AVE, CHICAGO, IL, 60639-4022"
145899040,"3733 N WHIPPLE ST, CHICAGO, IL, 60618-4526"
145037534,"3117 E CHELTENHAM PL, CHICAGO, IL, 60649-5313"
49736619,"9651 S DAMEN AVE, CHICAGO, IL, 60643-1652"
18531258,"3757 N OLEANDER AVE, CHICAGO, IL, 60634-3211"
20485912,"1638 W MARQUETTE RD, CHICAGO, IL, 60636-3048"
142093533,"5820 W CORNELIA AVE, CHICAGO, IL, 60634-4349"
174805218,"5064 W NEWPORT AVE, CHICAGO, IL, 60641-3440"
204241572,"5670 N NEW HAMPSHIRE AVE, CHICAGO, IL, 60631-3133"
49532743,"3438 W 84TH ST, CHICAGO, IL, 60652-3236"
11108034,"2123 W DICKENS AVE, CHICAGO, IL, 60647-4520"
32656115,"8045 S PAXTON AVE, CHICAGO, IL, 60617-1159"
145539153,"5318 N RUTHERFORD AVE, CHICAGO, IL, 60656-2131"
18531553,"6030 S HERMITAGE AVE, CHICAGO, IL, 60636-2223"
21407285,"5240 W GRACE ST, CHICAGO, IL, 60641-3355"
175374137,"9138 S PAULINA ST, CHICAGO, IL, 60620-5552"
175132746,"1254 N AVERS AVE, CHICAGO, IL, 60651-2015"
54416295,"11139 S AVENUE B, CHICAGO, IL, 60617-6841"
26383683,"2272 S BLUE ISLAND AVE, CHICAGO, IL, 60608-4341"
18883084,"4801 W BELMONT AVE, CHICAGO, IL, 60641-4330"
2664369,"1254 S CENTRAL PARK AVE, CHICAGO, IL, 60623-1505"
140434919,"3744 W 77TH PL, CHICAGO, IL, 60652-1824"
1139731,"1512 S KOMENSKY AVE, CHICAGO, IL, 60623-1948"
174698759,"4020 N KILBOURN AVE, CHICAGO, IL, 60641-1909"
176277305,"2247 W 80TH PL, CHICAGO, IL, 60620-5906"
38896319,"2916 N KILPATRICK AVE, CHICAGO, IL, 60641-5236"
204349314,"9954 S PROSPECT AVE, CHICAGO, IL, 60643-2167"
175022491,"5911 N AUSTIN AVE, CHICAGO, IL, 60646-5403"
25644459,"4956 N OAKLEY AVE, CHICAGO, IL, 60625-1926"
38996635,"9329 S LEAVITT ST, CHICAGO, IL, 60643-6320"
38782955,"4844 BELL, CHICAGO, IL, 60641"
10537854,"911 N HONORE ST, CHICAGO, IL, 60622-4929"
174004521,"8925 S OGLESBY AVE, CHICAGO, IL, 60617-3048"
2796378,"W GREENLEAF AVE, CHICAGO, IL, 60626-2753"
19279044,"3625 N PONTIAC AVE, CHICAGO, IL, 60634-1924"
32994450,"6541 N KEDZIE AVE, CHICAGO, IL, 60645-4115"
18789573,"2810 S MILLARD AVE, CHICAGO, IL, 60623-4550"
9372018,"8041 S BLACKSTONE AVE, CHICAGO, IL, 60619-4614"
174803545,"2657 W BELDEN AVE, CHICAGO, IL, 60647-3009"
174960591,"7245 N CALIFORNIA AVE, CHICAGO, IL, 60645-1333"
147060170,"2138 N KARLOV AVE, CHICAGO, IL, 60639-3950"
10978748,"1843 N MCVICKER AVE, CHICAGO, IL, 60639-3907"
175185860,"3008 S HOMAN AVE, CHICAGO, IL, 60623-4622"
174996506,"8024 W CHARMAINE RD, CHICAGO, IL, 60656-3133"
18170189,"8519 S WALLACE ST, CHICAGO, IL, 60620-2049"
24888711,"10834 S MORGAN ST, CHICAGO, IL, 60643-3845"
26386896,"3231 W 64TH ST, CHICAGO, IL, 60629-2713"
20484657,"231 W 25TH PL, CHICAGO, IL, 60616-2220"
2500393,"7839 S CLYDE AVE, CHICAGO, IL, 60649-5006"
155327223,"5744 W IRVING PARK RD, CHICAGO, IL, 60634-3176"
175378468,"9753 S WINCHESTER AVE, CHICAGO, IL, 60643-1615"
175350730,"11134 S ALBANY AVE, CHICAGO, IL, 60655-2324"
52948713,"7326 S KENWOOD AVE, CHICAGO, IL, 60619-1412"
23840150,"3801 N OAK PARK AVE, CHICAGO, IL, 60634-2361"
34942707,"45 N LOREL AVE, CHICAGO, IL, 60644-3339"
31545169,"3223 N OSCEOLA AVE, CHICAGO, IL, 60634-3334"
175304564,"1448 E 69TH PL, CHICAGO, IL, 60637-4862"
175317206,"8229 S PAXTON AVE, CHICAGO, IL, 60617-1851"
11659901,"6569 N OLIPHANT AVE, CHICAGO, IL, 60631-1562"
7131529,"8407 S KENWOOD AVE, CHICAGO, IL, 60619-6438"
175062229,"1811 N AUSTIN AVE, CHICAGO, IL, 60639-4005"
146316728,"6601 S RICHMOND ST, CHICAGO, IL, 60629-2927"
175041130,"4452 W DAKIN ST, CHICAGO, IL, 60641-2889"
175121950,"1907 W BERTEAU AVE, CHICAGO, IL, 60613-1818"
24630608,"6141 N ROCKWELL ST, CHICAGO, IL, 60659-2701"
53935890,"1629 W 101ST ST, CHICAGO, IL, 60643-2136"
175256153,"5335 S NEWLAND AVE, CHICAGO, IL, 60638-1126"
175387425,"11253 S AVENUE G, CHICAGO, IL, 60617-7046"
174885003,"9554 S WINSTON AVE, CHICAGO, IL, 60643-1318"
174992753,"7828 W SUNSET DR, CHICAGO, IL, 60707-1313"
153198970,"6240 W CUYLER AVE, CHICAGO, IL, 60634-1501"
175016740,"5201 N LAMON AVE, CHICAGO, IL, 60630-1605"
175070625,"2359 N RUTHERFORD AVE, CHICAGO, IL, 60707-2907"
4594398,"1320 N LOREL AVE, CHICAGO, IL, 60651-1366"
22234749,"6117 S JUSTINE ST, CHICAGO, IL, 60636-2327"
3815882,"3959 W ONTARIO ST, CHICAGO, IL, 60624-1005"
21456367,"5121 N WINCHESTER AVE, CHICAGO, IL, 60640-2604"
17824009,"9541 S BISHOP ST, CHICAGO, IL, 60643-1309"
155347424,"7819 S CALUMET AVE, CHICAGO, IL, 60619-2804"
175378959,"9743 S PRINCETON AVE, CHICAGO, IL, 60628-1208"
11384479,"3810 N LAWNDALE AVE, CHICAGO, IL, 60618-4115"
14649276,"6849 S KOMENSKY AVE, CHICAGO, IL, 60629-4113"
43637070,"2825 N MOBILE AVE, CHICAGO, IL, 60634-5012"
2531876,"6235 S SEELEY AVE, CHICAGO, IL, 60636-2135"
17238583,"1039 N SPRINGFIELD AVE, CHICAGO, IL, 60651-3745"
175005930,"5429 N MAGNET AVE, CHICAGO, IL, 60630-1217"
204314966,"1523 E 74TH PL, CHICAGO, IL, 60619-2106"
17053569,"849 N MENARD AVE, CHICAGO, IL, 60651-2660"
7585395,"11038 S STATE ST, CHICAGO, IL, 60628-4243"
43631310,"2012 W CORTLAND ST, CHICAGO, IL, 60647-4502"
27388440,"5443 S FRANCISCO AVE, CHICAGO, IL, 60632-2227"
49686801,"221 W OHIO ST, CHICAGO, IL, 60654-4444"
175256570,"4919 S LOREL AVE, CHICAGO, IL, 60638-1735"
45241951,"5717 S NAGLE AVE, CHICAGO, IL, 60638-3401"
204340797,"9210 S COLFAX AVE, CHICAGO, IL, 60617-4029"
175159707,"900 N LAWLER AVE, CHICAGO, IL, 60651-3001"
31965375,"5107 N MONTICELLO AVE, CHICAGO, IL, 60625-5523"
24550287,"2628 S SHIELDS AVE, CHICAGO, IL, 60616-2623"
49216048,"4230 W 25TH PL, CHICAGO, IL, 60623-3607"
153536529,"3226 N WHIPPLE ST, CHICAGO, IL, 60618-5716"
45994151,"12832 S COMMERCIAL AVE, CHICAGO, IL, 60633-1207"
31466754,"2104 W ROSCOE ST, CHICAGO, IL, 60618-6220"
3884494,"3927 W POLK ST, CHICAGO, IL, 60624-4020"
151190703,"4153 S ASHLAND, CHICAGO, IL, 60613"
24975197,"4536 W 84TH PL, CHICAGO, IL, 60652-3027"
149659400,"1907 W GEORGE ST, CHICAGO, IL, 60657-4021"
204037452,"1634 N MAJOR AVE, CHICAGO, IL, 60639-4124"
38830046,"3222 S HAMLIN AVE, CHICAGO, IL, 60623-4909"
145543571,"1717 N WOOD ST, CHICAGO, IL, 60622-1357"
175237478,"3422 S ASHLAND AVE, CHICAGO, IL, 60608-6208"
175051479,"3633 N SACRAMENTO AVE, CHICAGO, IL, 60618-4610"
1909480,"5204 W BLOOMINGDALE AVE, CHICAGO, IL, 60639-4325"
31928900,"6979 N CLARK ST, CHICAGO, IL, 60626-3246"
175004141,"5832 N INDIAN RD, CHICAGO, IL, 60646-6517"
5124035,"1424 E 55TH ST, CHICAGO, IL, 60615-5409"
175068075,"3941 N OAKLEY AVE, CHICAGO, IL, 60618-3821"
17823223,"2719 S CHRISTIANA AVE, CHICAGO, IL, 60623-4612"
175386128,"4114 W ARTHINGTON ST, CHICAGO, IL, 60624-3503"
18736213,"4712 W DEMING PL, CHICAGO, IL, 60639-1814"
38877155,"3432 S HAMILTON AVE, CHICAGO, IL, 60608-6036"
19808542,"654 E 105TH PL, CHICAGO, IL, 60628-3069"
175154063,"3355 W LAKE ST, CHICAGO, IL, 60624"
175374812,"521 W 95TH ST, CHICAGO, IL, 60628-1121"
175158869,"3147 W 15TH ST, CHICAGO, IL, 60623-2222"
45047654,"1252 S AVENUE L, CHICAGO, IL, 60617"
175148792,"2753 W HADDON AVE, CHICAGO, IL, 60622-3438"
11063873,"1550 S INDIANA AVE, CHICAGO, IL, 60605-2857"
175269040,"5755 S NEWLAND AVE, CHICAGO, IL, 60638-3222"
142074253,"8406 S MARSHFIELD AVE, CHICAGO, IL, 60620-4715"
23074385,"1338 N LEAVITT ST, CHICAGO, IL, 60622-3026"
211648,"1520 W 73RD PL, CHICAGO, IL, 60636-4012"
147621356,"3424 N NORDICA AVE, CHICAGO, IL, 60634-3635"
38841857,"5746 N MILWAUKEE AVE, CHICAGO, IL, 60646-6245"
7566106,"7809 S HERMITAGE AVE, CHICAGO, IL, 60620-4416"
1691213,"4909 W POLK ST, CHICAGO, IL, 60644-5240"
45671286,"8625 S MAY ST, CHICAGO, IL, 60620-3322"
9923345,"2509 W 46TH ST, CHICAGO, IL, 60632-1320"
142598264,"10942 S EDBROOKE AVE, CHICAGO, IL, 60628-3527"
7648011,"1250 S INDIANA AVE, CHICAGO, IL, 60605-3227"
143047555,"5343 N NEWLAND AVE, CHICAGO, IL, 60656-2023"
175121875,"4345 N PAULINA ST, CHICAGO, IL, 60613-1219"
18844555,"5752 S PULASKI RD, CHICAGO, IL, 60629-4437"
145191159,"5520 S NEW ENGLAND AVE, CHICAGO, IL, 60638-2316"
175038535,"4110 N AUSTIN AVE, CHICAGO, IL, 60634-1608"
151196895,"3457 W 64TH ST, CHICAGO, IL, 60629-3727"
176264907,"7935 S KOMENSKY AVE, CHICAGO, IL, 60652-2315"
49766919,"11550 S LONGWOOD DR, CHICAGO, IL, 60643-4844"
175268292,"5859 S NORDICA AVE, CHICAGO, IL, 60638-3114"
19980740,"3950 N LAKE SHORE DR, CHICAGO, IL, 60613-3439"
147413466,"7949 S ARTESIAN AVE, CHICAGO, IL, 60652-1714"
45105989,"9041 S CONSTANCE AVE, CHICAGO, IL, 60617-3530"
38873293,"819 W COLLEGE PKWY, CHICAGO, IL, 60608-2028"
26246766,"8408 S ADA ST, CHICAGO, IL, 60620-4016"
27104889,"3217 W WALNUT ST, CHICAGO, IL, 60624-2027"
28417333,"1728 N HONORE ST, CHICAGO, IL, 60622"
205627149,"1515 S PRAIRIE AVE, CHICAGO, IL, 60605-3158"
174966375,"6446 N SACRAMENTO AVE, CHICAGO, IL, 60645-4215"
174889963,"363 E 117TH ST, CHICAGO, IL, 60628-5661"
26701029,"7000 N MANKATO AVE, CHICAGO, IL, 60646-1116"
176282254,"5020 N HARDING AVE, CHICAGO, IL, 60625-6107"
326757946,"3646 N KENNETH AVE, CHICAGO, IL, 60641-3036"
175280792,"2026 W HOPKINS PL, CHICAGO, IL, 60643-5928"
174796843,"3543 W LAWRENCE AVE, CHICAGO, IL, 60625-5627"
175296492,"7918 S MARSHFIELD AVE, CHICAGO, IL, 60620-4370"
176196222,"8001 S PEORIA ST, CHICAGO, IL, 60620-2550"
204309703,"5747 S HAMILTON AVE, CHICAGO, IL, 60636-1020"
83541,"33 N DEARBORN ST, CHICAGO, IL, 60602-3965"
25974686,"8418 S MUSKEGON AVE, CHICAGO, IL, 60617-2507"
152342527,"2712 W BYRON ST, CHICAGO, IL, 60618-3728"
53963378,"8133 S SACRAMENTO AVE, CHICAGO, IL, 60652-2736"
8836786,"8331 S KILBOURN AVE, CHICAGO, IL, 60652-3043"
18366889,"6584 N NORTHWEST HWY, CHICAGO, IL, 60631-1415"
32192599,"2329 S WABASH AVE, CHICAGO, IL, 60616-2197"
204037461,"1741 N LAMON AVE, CHICAGO, IL, 60639-4549"
44976194,"3139 S WELLS ST, CHICAGO, IL, 60616-3617"
38783929,"1535 W GRAND AVE, CHICAGO, IL, 60642-6335"
140147077,"4844 N OAKLEY AVE, CHICAGO, IL, 60625-1918"
174789812,"5943 N LINCOLN AVE, CHICAGO, IL, 60659-3728"
175086565,"6229 N KNOX AVE, CHICAGO, IL, 60646-5029"
175078100,"1941 W BRADLEY PL, CHICAGO, IL, 60613-3513"
46007787,"715 N MONTICELLO AVE, CHICAGO, IL, 60624-1264"
150835096,"7251 S MICHIGAN AVE, CHICAGO, IL, 60619-1015"
173332890,"N PAULINA ST, CHICAGO, IL, 60660-3227"
14427774,"4848 N KARLOV AVE, CHICAGO, IL, 60630-2803"
143393830,"4021 N KENMORE AVE, CHICAGO, IL, 60613-2001"
49778725,"7204 W LUNT AVE, CHICAGO, IL, 60631-1125"
19700744,"1727 N LAWNDALE AVE, CHICAGO, IL, 60647-4715"
174891919,"10420 S AVENUE N, CHICAGO, IL, 60617-6239"
175369947,"10830 S ARTESIAN AVE, CHICAGO, IL, 60655-1222"
174797422,"5674 N ROGERS AVE, CHICAGO, IL, 60646-6631"
24627150,"1103 N KEELER AVE, CHICAGO, IL, 60651-3509"
174800413,"5717 W EDDY ST, CHICAGO, IL, 60634-4320"
10461841,"3533 N OCONTO AVE, CHICAGO, IL, 60634-3521"
38891310,"16 S ABERDEEN ST, CHICAGO, IL, 60607-2544"
16946382,"5826 W OHIO ST, CHICAGO, IL, 60644-1409"
41997527,"7538 S EVANS AVE, CHICAGO, IL, 60619-1918"
52548975,"3713 W WABANSIA AVE, CHICAGO, IL, 60647-4733"
149407749,"1505 W THOMAS ST, CHICAGO, IL, 60642-3916"
20504657,"8933 S ADA ST, CHICAGO, IL, 60620-3402"
149364068,"2529 S CHRISTIANA AVE, CHICAGO, IL, 60623-4040"
204330275,"3012 N PARKSIDE AVE, CHICAGO, IL, 60634-5323"
175258114,"3410 S WOLCOTT AVE, CHICAGO, IL, 60608-6832"
25135118,"1042 W 34TH PL, CHICAGO, IL, 60608-6519"
150945933,"3048 N MAJOR AVE, CHICAGO, IL, 60634-5212"
38916077,"3624 W 58TH PL, CHICAGO, IL, 60629-3902"
2695415,"3127 N NATOMA AVE, CHICAGO, IL, 60634-4814"
145235893,"5316 S MOODY AVE, CHICAGO, IL, 60638-2624"
32508553,"2043 W SAINT PAUL AVE, CHICAGO, IL, 60647-5518"
12123655,"2109 N NATCHEZ AVE, CHICAGO, IL, 60707-3423"
26696908,"5525 S TROY ST, CHICAGO, IL, 60629-2418"
174982543,"2522 W COYLE AVE, CHICAGO, IL, 60645-3213"
38943477,"2039 W CRYSTAL ST, CHICAGO, IL, 60622-3140"
175377781,"9062 S EMERALD AVE, CHICAGO, IL, 60620-2607"
174889718,"10850 S WALLACE ST, CHICAGO, IL, 60628-3234"
174865834,"5813 S WABASH AVE, CHICAGO, IL, 60637-1107"
3830890,"10815 S HOXIE AVE, CHICAGO, IL, 60617"
2115464,"627 S TRIPP AVE, CHICAGO, IL, 60624-3567"
146346290,"3649 S HERMITAGE AVE, CHICAGO, IL, 60609-1220"
1987407,"9207 S MAY ST, CHICAGO, IL, 60620-3643"
175352498,"10312 S TALMAN AVE, CHICAGO, IL, 60655-1614"
15357425,"4901 S LOREL AVE, CHICAGO, IL, 60638-1735"
175038619,"4139 N MANGO AVE, CHICAGO, IL, 60634-1705"
175360011,"10620 S FAIRFIELD AVE, CHICAGO, IL, 60655-1719"
204235055,"7237 N CLAREMONT AVE, CHICAGO, IL, 60645-1803"
2499438,"3837 W NORTH AVE, CHICAGO, IL, 60647-6175"
15156493,"1512 N AVERS AVE, CHICAGO, IL, 60651-2135"
3431655,"2934 N WHIPPLE ST, CHICAGO, IL, 60618-7619"
53778146,"1200 W MONROE ST, CHICAGO, IL, 60607-2553"
49526673,"3417 W 64TH PL, CHICAGO, IL, 60629-3714"
49729354,"2314 N LATROBE AVE, CHICAGO, IL, 60639-3004"
147413624,"11412 S CHURCH ST, CHICAGO, IL, 60643-4236"
150940266,"7750 S CONSTANCE AVE, CHICAGO, IL, 60649-4608"
174842418,"2034 W AUGUSTA BLVD, CHICAGO, IL, 60622-4946"
21868620,"2531 S SAINT LOUIS AVE, CHICAGO, IL, 60623-3926"
175238159,"4800 S CHICAGO BEACH DR, CHICAGO, IL, 60615-7032"
32028071,"118 N PEORIA ST, CHICAGO, IL, 60607-2334"
8297967,"4244 W ADAMS ST, CHICAGO, IL, 60624-2635"
49400599,"2817 S SPAULDING AVE, CHICAGO, IL, 60623-4755"
38963846,"1554 N HONORE ST, CHICAGO, IL, 60622-2028"
175263714,"5250 S OAK PARK AVE, CHICAGO, IL, 60638-1116"
26199911,"3429 N NEW ENGLAND AVE, CHICAGO, IL, 60634-3748"
26735807,"738 N LONG AVE, CHICAGO, IL, 60644-1142"
1183425,"5335 S CARPENTER ST, CHICAGO, IL, 60609-6045"
52411460,"7246 S WOOD ST, CHICAGO, IL, 60636-3815"
175378127,"1451 E 55TH ST, CHICAGO, IL, 60615-5429"
24923276,"314 W 116TH ST, CHICAGO, IL, 60628-5422"
24371634,"11609 S PEORIA ST, CHICAGO, IL, 60643-5225"
26383959,"3344 W POTOMAC AVE, CHICAGO, IL, 60651-2320"
148458427,"9614 S SANGAMON ST, CHICAGO, IL, 60643-1546"
173913317,"1000 N STATE ST, CHICAGO, IL, 60610-2858"
149278699,"6043 S HERMITAGE AVE, CHICAGO, IL, 60636-2222"
174990951,"3700 N OSCEOLA AVE, CHICAGO, IL, 60634-3306"
19279140,"2840 E 84TH ST, CHICAGO, IL, 60617-2502"
204341170,"9500 S AVENUE L, CHICAGO, IL, 60617-5120"
24747436,"335 W 113TH ST, CHICAGO, IL, 60628-4147"
175207140,"1542 W JACKSON BLVD, CHICAGO, IL, 60607-5304"
174710823,"3501 W 85TH ST, CHICAGO, IL, 60652-3735"
43653533,"4059 N MCVICKER AVE, CHICAGO, IL, 60634-1601"
19254164,"3552 W 71ST PL, CHICAGO, IL, 60629-4340"
18790382,"6338 W 63RD PL, CHICAGO, IL, 60638-5014"
21880003,"2907 W 81ST ST, CHICAGO, IL, 60652-2724"
19950201,"1137 N KEDVALE AVE, CHICAGO, IL, 60651-3621"
175379074,"419 W 101ST PL, CHICAGO, IL, 60628-1901"
20367313,"5948 S KOSTNER AVE, CHICAGO, IL, 60629-5241"
174797340,"6348 N KNOX AVE, CHICAGO, IL, 60646-4412"
26739197,"5123 S CAMPBELL AVE, CHICAGO, IL, 60632-1505"
204342414,"3308 W 63RD PL, CHICAGO, IL, 60629-2712"
2143736,"4439 W CORTEZ ST, CHICAGO, IL, 60651-3419"
140343807,"1340 N CICERO AVE, CHICAGO, IL, 60651-1616"
24889374,"719 E 105TH PL, CHICAGO, IL, 60628-3027"
44502,"120 W MADISON ST, CHICAGO, IL, 60602-4103"
174699641,"3708 N HERMITAGE AVE, CHICAGO, IL, 60613-3509"
1678447,"507 N LARAMIE AVE, CHICAGO, IL, 60644-1620"
24152322,"10539 S EBERHART AVE, CHICAGO, IL, 60628-2945"
149361207,"7532 W CLARENCE AVE, CHICAGO, IL, 60631-1803"
174698511,"7253 W LELAND AVE, CHICAGO, IL, 60656-4715"
175383968,"433 W 119TH ST, CHICAGO, IL, 60628-5949"
43605653,"3552 W COLUMBUS AVE, CHICAGO, IL, 60652-2540"
38874295,"2527 N NEWLAND AVE, CHICAGO, IL, 60707-2133"
43644420,"8750 S MICHIGAN AVE, CHICAGO, IL, 60619-6631"
175044407,"4200 N SACRAMENTO AVE, CHICAGO, IL, 60618-2622"
175324295,"7710 S CARPENTER ST, CHICAGO, IL, 60620-2918"
49669838,"6420 N LEROY AVE, CHICAGO, IL, 60646-4240"
3317206,"1751 N MOBILE AVE, CHICAGO, IL, 60639-3808"
52350930,"2549 N PARKSIDE AVE, CHICAGO, IL, 60639-2318"
175373587,"171 N CLARK ST, CHICAGO, IL, 60601-3368"
72805,"6104 S HERMITAGE AVE, CHICAGO, IL, 60636-2225"
143049089,"4304 S EMERALD AVE, CHICAGO, IL, 60609-3444"
26775273,"3404 W 71ST PL, CHICAGO, IL, 60629-3544"
17650213,"7600 S LUELLA AVE, CHICAGO, IL, 60649-4108"
176221420,"6181 N NAPER AVE, CHICAGO, IL, 60631-2658"
144837770,"9223 S STATE ST, CHICAGO, IL, 60619-7228"
38942736,"4947 W SUPERIOR ST, CHICAGO, IL, 60644-1336"
175021579,"6235 N WHIPPLE ST, CHICAGO, IL, 60659-1476"
145541106,"5353 S WASHTENAW AVE, CHICAGO, IL, 60632-2214"
143517089,"3351 S LEAVITT ST, CHICAGO, IL, 60608-6018"
14651190,"5948 W 55TH ST, CHICAGO, IL, 60638-2701"
38874548,"2534 N SPAULDING AVE, CHICAGO, IL, 60647-1404"
27098360,"172 W EUGENIE ST, CHICAGO, IL, 60614-5809"
29522232,"7709 S CHRISTIANA AVE, CHICAGO, IL, 60652-1511"
174997944,"7718 W FARRAGUT AVE, CHICAGO, IL, 60656-1626"
148323582,"644 E 43RD ST, CHICAGO, IL, 60653-2946"
19059291,"4319 N SPRINGFIELD AVE, CHICAGO, IL, 60618-1020"
175279719,"7259 S ROCKWELL ST, CHICAGO, IL, 60629-2029"
29862,"77 W WASHINGTON ST, CHICAGO, IL, 60602-3255"
334165694,"1800 W WARNER AVE, CHICAGO, IL, 60613-1823"
96572,"11617 S PEORIA ST, CHICAGO, IL, 60643-5225"
43666816,"5334 W NORTH AVE, CHICAGO, IL, 60639-4300"
175373858,"2314 W 91ST ST, CHICAGO, IL, 60643-6701"
153540031,"8154 S KARLOV AVE, CHICAGO, IL, 60652-2946"
151397512,"5120 S CAMPBELL AVE, CHICAGO, IL, 60632-1506"
175345172,"3912 W 107TH ST, CHICAGO, IL, 60655-3819"
38830859,"2944 S KEELEY ST, CHICAGO, IL, 60608-5820"
53106332,"1650 N CENTRAL AVE, CHICAGO, IL, 60639-4115"
49784434,"7318 S WABASH AVE, CHICAGO, IL, 60619-1625"
175384051,"1101 W 104TH ST, CHICAGO, IL, 60643-3052"
1300522,"2015 N HONORE ST, CHICAGO, IL, 60614-3910"
49643423,"5145 W PENSACOLA AVE, CHICAGO, IL, 60641-1421"
10067444,"5752 N FAIRFIELD AVE, CHICAGO, IL, 60659-4706"
19310380,"6406 S WHIPPLE ST, CHICAGO, IL, 60629-2813"
38869453,"5950 W EASTWOOD AVE, CHICAGO, IL, 60630-3105"
7655426,"4727 S LA CROSSE AVE, CHICAGO, IL, 60638-2030"
19597929,"4543 S HERMITAGE AVE, CHICAGO, IL, 60609-3811"
174788942,"6151 N MILWAUKEE AVE, CHICAGO, IL, 60646-3804"
9053263,"3746 W 80TH ST, CHICAGO, IL, 60652-2416"
174706921,"1639 W WALNUT ST, CHICAGO, IL, 60612-2521"
145529880,"4126 S MONTGOMERY AVE, CHICAGO, IL, 60632-1147"
174784055,"1500 N WESTERN AVE, CHICAGO, IL, 60622-1746"
204279861,"3539 S ROCKWELL ST, CHICAGO, IL, 60632-1003"
142254422,"5246 N OKETO AVE, CHICAGO, IL, 60656-1759"
19310104,"1130 N HAMLIN AVE, CHICAGO, IL, 60651-3841"
1490926,"655 E 33RD ST, CHICAGO, IL, 0"
22316764,"7533 S NORMAL AVE, CHICAGO, IL, 60620-1817"
143936662,"4842 S FORRESTVILLE AVE, CHICAGO, IL, 60615-1410"
7543064,"1949 S SAINT LOUIS AVE, CHICAGO, IL, 60623-3120"
175210798,"950 N HONORE ST, CHICAGO, IL, 60622-4928"
175298682,"7433 S RHODES AVE, CHICAGO, IL, 60619-1807"
176293175,"5219 W MELROSE ST, CHICAGO, IL, 60641-4380"
38983266,"2111 W SUPERIOR ST, CHICAGO, IL, 60612-1315"
175175865,"2704 S SACRAMENTO AVE, CHICAGO, IL, 60623-5119"
142599628,"8056 S PRINCETON AVE, CHICAGO, IL, 60620-1714"
25652625,"1850 S KOSTNER AVE, CHICAGO, IL, 60623-2339"
174764665,"7517 N OLEANDER AVE, CHICAGO, IL, 60631-4313"
175062976,"3247 W WABANSIA AVE, CHICAGO, IL, 60647-4936"
7696044,"1634 W WINONA ST, CHICAGO, IL, 60640-2708"
175044427,"10 S LA SALLE ST, CHICAGO, IL, 60603-1108"
174810305,"3848 N HOYNE AVE, CHICAGO, IL, 60618-3908"
3125537,"7938 S KARLOV AVE, CHICAGO, IL, 60652-2357"
141397784,"3605 W 86TH PL, CHICAGO, IL, 60652-3717"
38853204,"3336 S PARNELL AVE, CHICAGO, IL, 60616-3518"
155523021,"3716 N ORIOLE AVE, CHICAGO, IL, 60634-3216"
204247773,"2845 N KOSTNER AVE, CHICAGO, IL, 60641-5346"
153536230,"6116 N NAPLES AVE, CHICAGO, IL, 60631-2605"
34818226,"2048 W MCLEAN AVE, CHICAGO, IL, 60647-4533"
17823592,"9736 S OGLESBY AVE, CHICAGO, IL, 60617-4868"
145541033,"5714 W WARWICK AVE, CHICAGO, IL, 60634-2657"
175372829,"9351 S CHAPPEL AVE, CHICAGO, IL, 60617-3737"
1899342,"4112 W CERMAK RD, CHICAGO, IL, 60623-2837"
176179273,"3239 W 26TH ST, CHICAGO, IL, 60623-4034"
29716775,"10805 S HALSTED ST, CHICAGO, IL, 60628-3125"
175284166,"6235 N ARTESIAN AVE, CHICAGO, IL, 60659-2828"
15803195,"11327 S SAINT LOUIS AVE, CHICAGO, IL, 60655-3524"
175380757,"11234 S CHURCH ST, CHICAGO, IL, 60643-4222"
15065944,"4201 S TALMAN AVE, CHICAGO, IL, 60632-1238"
97682,"8339 S KILPATRICK AVE, CHICAGO, IL, 60652-3084"
145529761,"9564 S SANGAMON ST, CHICAGO, IL, 60643-1566"
174780817,"1823 W GREENLEAF AVE, CHICAGO, IL, 60626-2303"
31602302,"1412 W WRIGHTWOOD AVE, CHICAGO, IL, 60614-1141"
94467,"1641 N MONITOR AVE, CHICAGO, IL, 60639-4038"
176154925,"10639 S AVENUE J, CHICAGO, IL, 60617-6730"
2541658,"8749 S MICHIGAN AVE, CHICAGO, IL, 60619-6630"
7789643,"3843 W MAYPOLE AVE, CHICAGO, IL, 60624-2306"
10002158,"3758 W PIPPIN ST, CHICAGO, IL, 60652-1347"
175370860,"11139 S FAIRFIELD AVE, CHICAGO, IL, 60655-1929"
146316671,"3033 W 21ST PL, CHICAGO, IL, 60623-3428"
143046113,"2033 N HOWE ST, CHICAGO, IL, 60614-4413"
18832055,"710 S LOOMIS ST, CHICAGO, IL, 60607-4010"
19598394,"1335 W 111TH PL, CHICAGO, IL, 60643-3648"
